poiname,lat,lon,tag,source
万山城市花园(古河路),34.611808,119.183412,住宅区,连云港发布
中科府苑,34.092037,119.3163,住宅区,连云港发布官方微信公众号
阳光国际花园(晨阳路),31.987825,120.277953,住宅区,泰州发布
黄金时代(浪潮路),36.669395,117.130632,珠宝首饰,济南发布公众号
泉城花园,36.678463,116.942905,住宅区,济南发布公众号
保安小区(杏园东路),36.78764,118.06391,住宅区,淄博发布公众号
韩店镇,36.921414,117.721380,乡镇,滨州市卫生健康委员会
沁心苑,32.9466,117.382495,住宅区,蚌埠发布
沟口村,30.292833,116.911157,村庄,安庆市卫生健康委员会
姚冲,31.348461,115.641306,村庄,安徽网
横大路村,31.682983,116.250455,村庄,安徽网
南溪村,31.515392,115.640536,村庄,安徽网
汪冲,31.558999,116.477710,村庄,安徽网
西城年华,30.30958,120.1017,住宅区,杭州发布
朗诗·国际街区,30.300031,120.389487,住宅区,杭州发布
双东路小区,29.897376,121.531969,住宅区,江北发布官方微信公众号
伊顿国际城,30.026232,121.147633,住宅区,余姚发布微信公众号
元甲村,30.208873,121.188050,村庄,慈溪发布微信公众号
东联大厦,28.010028,120.663667,房产,温州鹿城发布官方微信公众号
白鹿商城(西城路店),28.014581,120.636578,房产,温州鹿城发布官方微信公众号
水心大厦,27.999619,120.649667,住宅区,温州鹿城发布微信公众号
华中大厦,28.020123,120.668594,房产,温州鹿城发布微信公众号
下吕浦锦园,27.99846,120.681432,住宅区,温州鹿城发布官方微信公众号
霞坊村,27.940803,120.678443,村庄,瓯海发布官方微信公众号
美人台大厦,28.003489,120.666768,住宅区,温州鹿城发布官方微信公众号
北营村,26.345073,119.668730,村庄,福州微生活公众号
东湾村,26.375894,119.634521,村庄,福州微生活公众号
江南水都·名筑,26.04455,119.279876,住宅区,福州微生活公众号
汇利花园,24.497881,118.037089,住宅区,厦门市卫生健康委员会
长岭村,26.529760,118.738589,村庄,新浪福建微信公众号
汀祖镇,30.266676,114.944470,乡镇,鄂州政府网公众号
道士洑村,30.208199,115.173063,村庄,东黄网
周家湾,30.035401,114.894704,村庄,黄石发布公众号
湛月新村,30.087022,114.975669,住宅区,黄石发布公众号
学仕世家,30.312201,112.239963,住宅区,荆州市卫生健康委员会
洪圣村,30.445647,112.248772,村庄,荆州市卫生健康委员会
归州镇归州社区居民委员会,30.982230,110.717888,政府机关,宜昌市卫生健康委员会
前华村,30.721571,112.012247,村庄,宜昌市卫生健康委员会
公坪村,31.382575,110.897012,村庄,宜昌市卫生健康委员会
双路村,31.204365,111.556092,村庄,宜昌市卫生健康委员会
七里社区,31.133268,111.597294,住宅区,宜昌市卫生健康委员会
南门村,31.055724,111.644786,村庄,宜昌市卫生健康委员会
花园村,30.792438,111.865729,村庄,宜昌市卫生健康委员会
官垱村,30.797164,111.962039,村庄,宜昌市卫生健康委员会
七里坪村,30.687216,110.925040,村庄,宜昌市卫生健康委员会
新店村,30.732963,111.717831,村庄,宜昌市卫生健康委员会
宇宙村,30.695926,111.876639,村庄,宜昌市卫生健康委员会
民主村,30.732493,111.942930,村庄,宜昌市卫生健康委员会
高家堰村,30.598702,111.057202,村庄,宜昌市卫生健康委员会
佑溪村,30.552622,111.111346,村庄,宜昌市卫生健康委员会
邓家坝村,30.505798,111.180427,村庄,宜昌市卫生健康委员会
廖家林村,30.508062,111.522439,村庄,宜昌市卫生健康委员会
龚家坪村,30.541821,111.900929,村庄,宜昌市卫生健康委员会
张家湾村,30.496042,111.648090,村庄,宜昌市卫生健康委员会
赵家冲,30.493148,111.680421,村庄,宜昌市卫生健康委员会
三江村,30.406694,111.438560,村庄,宜昌市卫生健康委员会
陈家港村,30.359227,111.939660,村庄,宜昌市卫生健康委员会
赵楼子,30.353374,111.960996,村庄,宜昌市卫生健康委员会
聂家河村,30.299891,111.304265,村庄,宜昌市卫生健康委员会
邓家桥村,30.291038,111.389794,村庄,宜昌市卫生健康委员会
南苑小区,30.69547,111.322489,住宅区,宜昌市卫生健康委员会
观音堂,31.166004,111.123038,村庄,宜昌市卫生健康委员会
江坪村,31.042294,111.021641,村庄,宜昌市卫生健康委员会
邓村坪村,30.978869,110.984235,村庄,宜昌市卫生健康委员会
秋千坪村,30.769843,111.020933,村庄,宜昌市卫生健康委员会
三涧溪村,30.702091,111.084424,村庄,宜昌市卫生健康委员会
巴王店村,30.698003,111.250522,村庄,宜昌市卫生健康委员会
共前村,30.648710,111.364999,村庄,宜昌市卫生健康委员会
共谊村,30.638381,111.388444,村庄,宜昌市卫生健康委员会
龙泉村,30.710755,111.492227,村庄,宜昌市卫生健康委员会
四方堰社区,30.708524,111.282477,村庄,宜昌市卫生健康委员会
下里坪村,30.942811,110.522334,村庄,宜昌市卫生健康委员会
九畹堂村,30.787129,110.796528,村庄,宜昌市卫生健康委员会
东西泉村,30.672558,111.538012,村庄,宜昌市卫生健康委员会
高家村,30.597166,111.447644,村庄,宜昌市卫生健康委员会
梅林村,30.636841,111.599442,村庄,宜昌市卫生健康委员会
户溪村,31.232068,110.837918,村庄,宜昌市卫生健康委员会
青蒿峪村,31.073672,110.718639,村庄,宜昌市卫生健康委员会
胡家嘴村,30.512168,111.589358,村庄,宜昌市卫生健康委员会
金龙村,30.542166,111.968639,村庄,宜昌市卫生健康委员会
凤梁村,30.295870,111.856190,村庄,宜昌市卫生健康委员会
雅畈村,30.402163,111.585777,村庄,宜昌发布
枚二冲村,30.222942,111.052728,村庄,宜昌市卫生健康委员会
汉宜村,30.676880,111.324771,村庄,宜昌市卫生健康委员会
龙舟坪村,30.480405,111.196960,村庄,宜昌市卫生健康委员会
泥湾村,27.460321,112.673242,村庄,湘潭发布公众号
锦绣名都,27.781909,112.973582,住宅区,湘潭发布公众号
建宁新村,27.825094,113.160663,住宅区,株洲市卫健委
立新村,27.311168,112.631661,村庄,衡阳发布公众号
杉木桥,27.322218,112.639841,村庄,衡阳发布公众号
光明村,27.296056,112.955743,村庄,衡阳发布公众号
和睦村,27.180499,112.407204,村庄,衡阳发布公众号
百叶村,26.953849,112.276788,村庄,衡阳发布公众号
将军村,26.957885,113.008200,村庄,衡阳发布公众号
良头冲,26.875747,112.243786,村庄,衡阳发布公众号
高新村,26.831197,112.997083,村庄,衡阳发布公众号
塘湾村,27.273519,112.566958,村庄,衡阳发布公众号
韭菜村,26.950097,112.197629,村庄,衡阳发布公众号
双溪村,26.872501,112.220432,村庄,衡阳发布公众号
竹市村,26.414779,112.937008,村庄,衡阳发布公众号
晓源,26.235528,113.129981,村庄,郴州发布微博
留军村,25.449036,112.976841,村庄,郴州发布微博
邵家堰,29.376174,111.660530,村庄,常德发布
农新村,27.871293,111.987294,村庄,娄底发布官方微信公众号
塘冲,27.656700,111.570656,村庄,娄底发布官方微信公众号
诸家仑村,27.448569,112.194149,村庄,娄底发布官方微信公众号
盛世华庭(早元街),27.703572,111.988802,住宅区,娄底发布官方微信公众号
越秀·星汇名庭,22.627043,113.083566,住宅区,江门发布公众号
城市花园(水北五路),23.100315,114.413315,住宅区,惠州发布
中信怀英花园,23.390299,116.720559,住宅区,汕头公布官方微信公众号
富豪山庄,22.526828,113.395299,住宅区,中山发布微信公众号
富康花园(环城路),22.916271,114.015052,住宅区,东莞阳光网公众号
碧水云天(商业街),23.084563,113.938619,住宅区,东莞阳光网公众号
保利·红珊瑚,22.963582,113.901237,住宅区,东莞阳光网公众号
汉邦66广场,22.93294,113.663279,房产,东莞阳光网公众号
天池山小区,22.812278,108.460433,住宅区,南宁市卫生健康委员会
塘乐,23.994862,108.432765,村庄,南宁市卫生健康委员会
梦泽园(北大北路),22.823375,108.301027,住宅区,南宁市卫生健康委员会
聚福花园(北湖东路),27.822837,114.934276,住宅区,新余发布公众号
上塘村,28.040628,115.006383,村庄,新余发布公众号
沁湖丽园,27.804261,114.690572,住宅区,新余发布
融汇·江山御景,27.824178,114.950886,住宅区,新余发布公众号
京川花园小区,28.599894,115.94086,住宅区,南昌市卫生健康委员会
中馆镇,29.379261,116.540934,乡镇,九江市卫生健康委员会
屈家,28.966779,116.799448,村庄,上饶市卫生健康委员会
四十里街镇,29.108042,116.771519,乡镇,上饶市卫生健康委员会
陈家寨村,28.164510,117.781971,村庄,鹰潭市卫生健康委员会
龙湖一品,28.451598,117.937541,住宅区,上饶市卫生健康委员会
安坪村,28.221010,115.935066,村庄,宜春发布公众号
湾里村,27.945193,116.013513,村庄,宜春发布公众号
红星村,27.859553,115.789539,村庄,宜春发布公众号
大群村,28.671865,114.632800,村庄,宜春发布公众号
大源村,28.151774,115.977159,村庄,宜春发布公众号
塅上村,28.128543,115.938167,村庄,宜春发布公众号
上泽村,28.143897,115.938623,村庄,宜春发布公众号
朱家村,28.064113,116.043005,村庄,宜春发布公众号
新胡村,28.433519,115.232598,村庄,宜春发布公众号
金家村,27.149041,113.979889,村庄,萍乡发布微信公众号
庙背村,27.891104,113.860444,村庄,萍乡市卫生健康委员会
夭埠村,27.856726,113.798470,村庄,萍乡发布微信公众号
长山埠,27.793280,113.910992,村庄,萍乡市卫生健康委员会
大田村,27.570221,113.852688,村庄,萍乡发布微信公众号
银风花园,27.689435,114.12383,住宅区,萍乡发布微信公众号
涛昇国际,19.095284,108.683326,住宅区,海口发布公众号
碧桂园·珊瑚宫殿,18.387227,109.842323,住宅区,海口发布公众号
向阳镇,30.905491,104.223336,乡镇,四川教育发布公众号
江东耀龙康城(红康路),25.098517,102.73025,住宅区,昆明发布官方微信公众号
云锡花园二期西区,25.073809,102.736953,住宅区,昆明发布官方微信公众号
大园村,19.808955,110.678117,村庄,海口发布公众号
昌茂·城邦,19.980151,110.339571,住宅区,海口发布微信公众号
海南省国营南新农场,18.296131,109.524946,政府机关,海口发布
金中海蓝钻,18.289408,109.445755,住宅区,三亚市卫生健康委员会
流鞍村,33.006625,115.036634,村庄,阜阳市卫健委
陈胡村,32.799202,115.476251,村庄,阜阳市卫健委
君临海,18.676744,110.349264,住宅区,海口发布
金域中央,27.972324,120.710631,住宅区,瓯海发布官方微信公众号
优山美诗,26.590779,106.734941,住宅区,贵州省卫健委
伴山御暻,27.827078,114.933771,住宅区,新余发布公众号
天阳小区(红门路),30.320699,112.266682,住宅区,荆州市卫生健康委员会
世纪清华,35.451758,113.79122,住宅区,辉县发布微信公众号
中建·锦绣兰庭,36.677558,116.913354,住宅区,济南发布公众号
金科天宸,29.615232,106.365478,住宅区,重庆发布微信公众号
宁河街道,31.397729,109.630350,乡镇,重庆发布微信公众号
海滨街百货楼,39.728963,117.327104,写字楼,天津市卫生健康委员会
1幢,29.820577,107.084178,房产,重庆发布微信公众号
新庄家园,34.847352,113.723464,住宅区,郑州市卫生健康委员会
帝都豪园13栋,31.740377,116.484831,房产,安徽网
富兴家园,36.206934,117.339767,住宅区,太原晚报
凤翔街道,19.987489,110.351660,乡镇,海口发布公众号
名邦中央公馆,31.705101,117.159876,住宅区,合肥市卫生健康委员会
新华里村,37.378954,121.592958,村庄,烟台发布
津洋口村,30.493269,111.163110,村庄,宜昌市卫生健康委员会
相士地村,30.143568,121.249278,村庄,慈溪发布微信公众号
万达华府,32.87327,115.818615,住宅区,阜阳市卫健委
大兴村,30.644896,108.043569,村庄,重庆发布微信公众号
建五村,30.245701,121.107530,村庄,慈溪发布微信公众号
德信·海派公馆,27.972909,120.626408,住宅区,瓯海发布官方微信公众号
尚田开发区上海工业城,29.602222,121.419125,工业园区,奉化发布微信公众号
古楼街道,30.389388,114.881689,乡镇,鄂州政府网公众号
茨菇塘街道,27.845623,113.160276,乡镇,株洲市卫生健康委员会
金城街道,41.194703,121.412340,乡镇,辽沈晚报公众号
洲岛家园,32.024715,118.696632,住宅区,健康南京官方微信公众号
聊城望湖小区,36.430123,115.944373,住宅区,聊城发布公众号
平顶山西苑小区,33.727835,113.283419,住宅区,平顶山市卫生健康委员会
新桥街道,27.984548,120.627982,乡镇,瓯海发布官方微信公众号
优山美地,29.032224,106.661661,住宅区,重庆发布微信公众号
唐庄镇,35.418481,113.993397,乡镇,卫辉市政府
平湖社区,30.778551,111.330603,住宅区,宜昌市卫生健康委员会
国际华府,27.970006,120.618826,住宅区,瓯海发布官方微信公众号
宇鑫国际广场,34.40849,115.660104,住宅区,商丘发布官方微信公众号
豫立首府,34.444942,115.670025,住宅区,商丘发布官方微信公众号
朝霞锦园,27.95918,120.673276,住宅区,瓯海发布官方微信公众号
欧洲城1期,28.017414,120.670187,住宅区,温州鹿城发布官方微信公众号
桥儿头茶绿组团,27.999200,120.674273,住宅区,温州鹿城发布官方微信公众号
如家快捷酒店(重庆合川步行街店),29.991478,106.266697,酒店,重庆发布微信公众号
公园北村,27.802614,114.923096,住宅区,新余发布公众号
广济镇,31.257618,104.063543,乡镇,四川教育发布公众号
黄山街道办事处,36.858810,117.749930,政府机关,滨州市卫生健康委员会
星沙4区,28.240578,113.0802,住宅区,长沙发布公众号
和顺花苑D区,31.401942,116.319025,住宅区,安徽网
丽景嘉园,30.322302,112.241193,住宅区,荆州市卫生健康委员会
神农·滨谷湾,25.592973,112.383378,住宅区,郴州发布微博
